data,hora,num,ambiente,predição
08/05/2026,16:34:13,146,Lab. química 01,Lab. química 01
08/05/2026,16:34:13,147,Lab. química 01,Lab. química 01
08/05/2026,16:34:13,148,Lab. química 01,Lab. química 01
08/05/2026,16:34:13,149,Lab. química 01,Lab. química 01
08/05/2026,16:34:13,150,Lab. química 01,Lab. química 01
08/05/2026,16:34:13,151,Lab. Analítico,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,152,Lab. Analítico,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,153,Lab. Analítico,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,154,Lab. Analítico,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,155,Lab. Analítico,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,156,Lab. Analítico,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,157,Lab. Analítico,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,158,Lab. Analítico,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,159,Lab. Analítico,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,160,Lab. Analítico,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,161,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:34:13,162,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:34:13,163,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:34:13,164,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:34:13,165,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:34:13,166,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:34:13,167,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:34:13,168,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:34:13,169,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:34:13,170,Lab. de Ciências,Lab. de Ciências
08/05/2026,16:34:13,171,Núcleo de Pesquisa e Atendimento,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,172,Núcleo de Pesquisa e Atendimento,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,173,Núcleo de Pesquisa e Atendimento,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,174,Núcleo de Pesquisa e Atendimento,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,175,Núcleo de Pesquisa e Atendimento,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,176,Núcleo de Pesquisa e Atendimento,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,177,Núcleo de Pesquisa e Atendimento,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,178,Núcleo de Pesquisa e Atendimento,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,179,Núcleo de Pesquisa e Atendimento,Núcleo de Pesquisa e Atendimento
08/05/2026,16:34:13,180,Núcleo de Pesquisa e Atendimento,Núcleo de Pesquisa e Atendimento
