data,hora,num,ambiente,ssid,bssid,rssi,canal
22/04/2026,07:26:46,13,Sala dos técnicos,IFPB,84:F1:47:54:FD:C0,-82,1
22/04/2026,07:26:46,13,Sala dos técnicos,IFPB,E4:4E:2D:85:4C:60,-83,11
22/04/2026,07:26:46,13,Sala dos técnicos,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-84,11
22/04/2026,07:26:46,13,Sala dos técnicos,IFPB,84:F1:47:54:F9:80,-85,11
22/04/2026,07:26:46,13,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:F9:82,-86,11
22/04/2026,07:26:46,13,Sala dos técnicos,IFPB,2C:57:41:D4:69:C0,-89,1
22/04/2026,07:26:46,13,Sala dos técnicos,IFPB,B8:11:4B:1D:1E:40,-89,6
22/04/2026,07:26:46,13,Sala dos técnicos,IFPB-VISITANTE,B8:11:4B:1D:1E:42,-90,6
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB,84:F1:47:54:7F:20,-74,11
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:7F:22,-74,11
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-79,11
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB,E4:4E:2D:85:4C:60,-79,11
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:96:E2,-80,1
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB,84:F1:47:54:96:E0,-80,1
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:FD:C2,-82,1
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB,84:F1:47:54:FD:C0,-82,1
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB,84:F1:47:54:F9:80,-82,11
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:F9:82,-83,11
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB,84:F1:47:54:95:E0,-87,11
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:95:E2,-87,11
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB-VISITANTE,2C:57:41:D4:69:C2,-88,1
22/04/2026,07:26:56,14,Sala dos técnicos,IFPB,2C:57:41:D4:69:C0,-89,1
22/04/2026,07:27:06,15,Sala dos técnicos,IFPB,84:F1:47:54:96:E0,-73,1
22/04/2026,07:27:06,15,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:96:E2,-73,1
22/04/2026,07:27:06,15,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:7F:22,-79,11
22/04/2026,07:27:06,15,Sala dos técnicos,IFPB,84:F1:47:54:7F:20,-79,11
22/04/2026,07:27:06,15,Sala dos técnicos,IFPB,E4:4E:2D:85:4C:60,-80,11
22/04/2026,07:27:06,15,Sala dos técnicos,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-80,11
22/04/2026,07:27:06,15,Sala dos técnicos,IFPB,84:F1:47:54:FD:C0,-81,1
22/04/2026,07:27:06,15,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:FD:C2,-82,1
22/04/2026,07:27:06,15,Sala dos técnicos,IFPB,84:F1:47:54:F9:80,-82,11
22/04/2026,07:27:06,15,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:F9:82,-82,11
22/04/2026,07:27:06,15,Sala dos técnicos,IFPB,84:F1:47:54:95:E0,-87,11
22/04/2026,07:27:06,15,Sala dos técnicos,IFPB,2C:57:41:D4:69:C0,-89,1
22/04/2026,07:27:06,15,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:95:E2,-89,11
22/04/2026,07:27:16,16,Sala dos técnicos,IFPB,84:F1:47:54:96:E0,-73,1
22/04/2026,07:27:16,16,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:96:E2,-73,1
22/04/2026,07:27:16,16,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:7F:22,-79,11
22/04/2026,07:27:16,16,Sala dos técnicos,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-79,11
22/04/2026,07:27:16,16,Sala dos técnicos,IFPB,E4:4E:2D:85:4C:60,-79,11
22/04/2026,07:27:16,16,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:F9:82,-82,11
22/04/2026,07:27:16,16,Sala dos técnicos,IFPB,84:F1:47:54:F9:80,-83,11
22/04/2026,07:27:16,16,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:FD:C2,-85,1
22/04/2026,07:27:16,16,Sala dos técnicos,IFPB,84:F1:47:54:FD:C0,-85,1
22/04/2026,07:27:16,16,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:95:E2,-86,11
22/04/2026,07:27:16,16,Sala dos técnicos,IFPB,84:F1:47:54:95:E0,-87,11
22/04/2026,07:27:16,16,Sala dos técnicos,IFPB,2C:57:41:D4:69:C0,-88,1
22/04/2026,07:27:16,16,Sala dos técnicos,IFPB-VISITANTE,2C:57:41:D4:69:C2,-90,1
22/04/2026,07:27:26,17,Sala dos técnicos,IFPB,84:F1:47:54:96:E0,-72,1
22/04/2026,07:27:26,17,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:96:E2,-72,1
22/04/2026,07:27:26,17,Sala dos técnicos,IFPB,84:F1:47:54:7F:20,-74,11
22/04/2026,07:27:26,17,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:7F:22,-75,11
22/04/2026,07:27:26,17,Sala dos técnicos,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-80,11
22/04/2026,07:27:26,17,Sala dos técnicos,IFPB,E4:4E:2D:85:4C:60,-81,11
22/04/2026,07:27:26,17,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:FD:C2,-82,1
22/04/2026,07:27:26,17,Sala dos técnicos,IFPB,84:F1:47:54:FD:C0,-83,1
22/04/2026,07:27:26,17,Sala dos técnicos,IFPB,84:F1:47:54:F9:80,-83,11
22/04/2026,07:27:26,17,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:F9:82,-84,11
22/04/2026,07:27:26,17,Sala dos técnicos,IFPB,84:F1:47:54:95:E0,-87,11
22/04/2026,07:27:26,17,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:95:E2,-88,11
22/04/2026,07:27:36,18,Sala dos técnicos,IFPB,84:F1:47:54:96:E0,-68,1
22/04/2026,07:27:36,18,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:96:E2,-69,1
22/04/2026,07:27:36,18,Sala dos técnicos,IFPB,84:F1:47:54:7F:20,-73,11
22/04/2026,07:27:36,18,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:7F:22,-73,11
22/04/2026,07:27:36,18,Sala dos técnicos,IFPB,E4:4E:2D:85:4C:60,-79,11
22/04/2026,07:27:36,18,Sala dos técnicos,IFPB-VISITANTE,E4:4E:2D:85:4C:62,-80,11
22/04/2026,07:27:36,18,Sala dos técnicos,IFPB,84:F1:47:54:FD:C0,-81,1
22/04/2026,07:27:36,18,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:FD:C2,-82,1
22/04/2026,07:27:36,18,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:F9:82,-84,11
22/04/2026,07:27:36,18,Sala dos técnicos,IFPB,84:F1:47:54:F9:80,-84,11
22/04/2026,07:27:36,18,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:95:E2,-88,11
22/04/2026,07:27:37,18,Sala dos técnicos,IFPB,84:F1:47:54:95:E0,-88,11
22/04/2026,07:27:37,18,Sala dos técnicos,IFPB-VISITANTE,2C:57:41:D4:69:C2,-93,1
22/04/2026,07:27:46,19,Sala dos técnicos,IFPB,84:F1:47:54:96:E0,-71,1
22/04/2026,07:27:46,19,Sala dos técnicos,IFPB-VISITANTE,84:F1:47:54:96:E2,-71,1
22/04/2026,07:27:46,19,Sala dos técnicos,IFPB,84:F1:47:54:7F:20,-74,11
