data,hora,num,local,predição
27/03/2026,12:33:56,1,Lab. Informática 09,Sala dos técnicos
27/03/2026,12:33:56,1,Lab. Informática 09,Sala dos técnicos
27/03/2026,12:33:56,1,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:34:06,2,Lab. Informática 09,Sala dos técnicos
27/03/2026,12:34:06,2,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:34:06,2,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:34:15,3,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:34:15,3,Lab. Informática 09,Sala dos técnicos
27/03/2026,12:34:16,3,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:34:25,4,Lab. Informática 09,Coordenação de pós em Eng. Elétrica
27/03/2026,12:34:25,4,Lab. Informática 09,Coordenação de pós em Eng. Elétrica
27/03/2026,12:34:25,4,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:34:35,5,Lab. Informática 09,Sala dos técnicos
27/03/2026,12:34:35,5,Lab. Informática 09,Sala dos técnicos
27/03/2026,12:34:35,5,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:34:45,6,Lab. Informática 09,Coordenação de pós em Eng. Elétrica
27/03/2026,12:34:45,6,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:34:45,6,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:34:55,7,Lab. Informática 09,Sala dos técnicos
27/03/2026,12:34:55,7,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:34:55,7,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:35:05,8,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:35:05,8,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:35:05,8,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:35:14,9,Lab. Informática 09,Sala dos técnicos
27/03/2026,12:35:14,9,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:35:15,9,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:35:24,10,Lab. Informática 09,Sala dos técnicos
27/03/2026,12:35:24,10,Lab. Informática 09,Coordenação de pós em Eng. Elétrica
27/03/2026,12:35:24,10,Lab. Informática 09,Lab. Informática 09
27/03/2026,12:35:47,11,Sala dos técnicos,Coordenação de pós em Eng. Elétrica
27/03/2026,12:35:47,11,Sala dos técnicos,Coordenação de pós em Eng. Elétrica
27/03/2026,12:35:47,11,Sala dos técnicos,Sala dos técnicos
27/03/2026,12:35:57,12,Sala dos técnicos,PET Eng. Elétrica
27/03/2026,12:35:57,12,Sala dos técnicos,Pesquisa em Eng. Elétrica
27/03/2026,12:35:57,12,Sala dos técnicos,Sala dos técnicos
27/03/2026,12:36:07,13,Sala dos técnicos,PET Eng. Elétrica
27/03/2026,12:36:07,13,Sala dos técnicos,PET Eng. Elétrica
27/03/2026,12:36:07,13,Sala dos técnicos,Sala dos técnicos
27/03/2026,12:36:17,14,Sala dos técnicos,PET Eng. Elétrica
27/03/2026,12:36:17,14,Sala dos técnicos,Coordenação de pós em Eng. Elétrica
27/03/2026,12:36:17,14,Sala dos técnicos,Sala dos técnicos
27/03/2026,12:36:26,15,Sala dos técnicos,Coordenação de pós em Eng. Elétrica
27/03/2026,12:36:27,15,Sala dos técnicos,Coordenação de pós em Eng. Elétrica
27/03/2026,12:36:27,15,Sala dos técnicos,Coordenação de pós em Eng. Elétrica
27/03/2026,12:36:36,16,Sala dos técnicos,Lab. de telecomunicações
27/03/2026,12:36:36,16,Sala dos técnicos,Pesquisa em Eng. Elétrica
27/03/2026,12:36:36,16,Sala dos técnicos,Sala dos técnicos
27/03/2026,12:36:46,17,Sala dos técnicos,Coordenação de pós em Eng. Elétrica
27/03/2026,12:36:46,17,Sala dos técnicos,Coordenação de pós em Eng. Elétrica
27/03/2026,12:36:46,17,Sala dos técnicos,Sala dos técnicos
27/03/2026,12:36:56,18,Sala dos técnicos,PET Eng. Elétrica
27/03/2026,12:36:56,18,Sala dos técnicos,Coordenação de pós em Eng. Elétrica
27/03/2026,12:36:56,18,Sala dos técnicos,PET Eng. Elétrica
27/03/2026,12:37:06,19,Sala dos técnicos,PET Eng. Elétrica
27/03/2026,12:37:06,19,Sala dos técnicos,Coordenação de pós em Eng. Elétrica
27/03/2026,12:37:06,19,Sala dos técnicos,PET Eng. Elétrica
27/03/2026,12:37:16,20,Sala dos técnicos,PET Eng. Elétrica
27/03/2026,12:37:16,20,Sala dos técnicos,PET Eng. Elétrica
27/03/2026,12:37:16,20,Sala dos técnicos,PET Eng. Elétrica
27/03/2026,12:37:44,21,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:37:44,21,Lab. de telecomunicações,Sala dos técnicos
27/03/2026,12:37:44,21,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:37:54,22,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:37:54,22,Lab. de telecomunicações,Sala dos técnicos
27/03/2026,12:37:54,22,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:38:04,23,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:38:04,23,Lab. de telecomunicações,Sala dos técnicos
27/03/2026,12:38:04,23,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:38:14,24,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:38:14,24,Lab. de telecomunicações,Sala dos técnicos
27/03/2026,12:38:14,24,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:38:24,25,Lab. de telecomunicações,Sala dos técnicos
27/03/2026,12:38:24,25,Lab. de telecomunicações,Sala dos técnicos
27/03/2026,12:38:24,25,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:38:33,26,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:38:34,26,Lab. de telecomunicações,Sala dos técnicos
27/03/2026,12:38:34,26,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:38:43,27,Lab. de telecomunicações,Sala dos técnicos
27/03/2026,12:38:43,27,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:38:43,27,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:38:53,28,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:38:53,28,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:38:53,28,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:39:03,29,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:39:03,29,Lab. de telecomunicações,Sala dos técnicos
27/03/2026,12:39:03,29,Lab. de telecomunicações,Sala dos técnicos
27/03/2026,12:39:13,30,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:39:13,30,Lab. de telecomunicações,Sala dos técnicos
27/03/2026,12:39:13,30,Lab. de telecomunicações,Lab. de telecomunicações
27/03/2026,12:40:12,31,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:40:12,31,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:40:12,31,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:40:22,32,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:40:22,32,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:40:22,32,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:40:32,33,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:40:32,33,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:40:32,33,PET Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:40:42,34,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:40:42,34,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:40:42,34,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:40:52,35,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:40:52,35,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:40:52,35,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:41:01,36,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:41:02,36,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:41:02,36,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:41:11,37,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:41:11,37,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:41:11,37,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:41:21,38,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:41:21,38,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:41:21,38,PET Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:41:31,39,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:41:31,39,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:41:31,39,PET Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:41:41,40,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:41:41,40,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:41:41,40,PET Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:42:04,41,Coordenação de Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:42:04,41,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:42:04,41,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:42:14,42,Coordenação de Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:42:14,42,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:42:14,42,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:42:24,43,Coordenação de Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:42:24,43,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:42:24,43,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:42:33,44,Coordenação de Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:42:33,44,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:42:34,44,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:42:43,45,Coordenação de Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:42:43,45,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:42:43,45,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:42:53,46,Coordenação de Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:42:53,46,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:42:53,46,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:43:03,47,Coordenação de Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:43:03,47,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:43:03,47,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:43:13,48,Coordenação de Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:43:13,48,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:43:13,48,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:43:23,49,Coordenação de Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:43:23,49,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:43:23,49,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:43:32,50,Coordenação de Eng. Elétrica,PET Eng. Elétrica
27/03/2026,12:43:32,50,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:43:33,50,Coordenação de Eng. Elétrica,Coordenação de Eng. Elétrica
27/03/2026,12:44:13,51,Auditório de Eng. Elétrica,Lab. de Instrumentação biomédica
27/03/2026,12:44:13,51,Auditório de Eng. Elétrica,Núcleo de pesquisa
27/03/2026,12:44:13,51,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:44:23,52,Auditório de Eng. Elétrica,Lab. de Instrumentação biomédica
27/03/2026,12:44:23,52,Auditório de Eng. Elétrica,Lab. de Instrumentação biomédica
27/03/2026,12:44:23,52,Auditório de Eng. Elétrica,Lab. de Instrumentação biomédica
27/03/2026,12:44:33,53,Auditório de Eng. Elétrica,Lab. de Instrumentação biomédica
27/03/2026,12:44:33,53,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:44:33,53,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:44:43,54,Auditório de Eng. Elétrica,Lab. de Instrumentação biomédica
27/03/2026,12:44:43,54,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:44:43,54,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:44:52,55,Auditório de Eng. Elétrica,Lab. de Instrumentação biomédica
27/03/2026,12:44:52,55,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:44:53,55,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:45:02,56,Auditório de Eng. Elétrica,Lab. de Instrumentação biomédica
27/03/2026,12:45:02,56,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:45:02,56,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:45:12,57,Auditório de Eng. Elétrica,Lab. de Instrumentação biomédica
27/03/2026,12:45:12,57,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:45:12,57,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:45:22,58,Auditório de Eng. Elétrica,Lab. de Instrumentação biomédica
27/03/2026,12:45:22,58,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:45:22,58,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:45:32,59,Auditório de Eng. Elétrica,Lab. de Instrumentação biomédica
27/03/2026,12:45:32,59,Auditório de Eng. Elétrica,Práticas didáticas
27/03/2026,12:45:32,59,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:45:42,60,Auditório de Eng. Elétrica,Lab. de Instrumentação biomédica
27/03/2026,12:45:42,60,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:45:42,60,Auditório de Eng. Elétrica,Auditório de Eng. Elétrica
27/03/2026,12:46:04,61,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:04,61,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:04,61,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:14,62,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:14,62,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:14,62,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:24,63,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:24,63,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:24,63,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:34,64,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:34,64,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:34,64,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:44,65,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:44,65,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:44,65,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:54,66,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:54,66,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:46:54,66,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:47:03,67,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:47:03,67,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:47:04,67,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:47:13,68,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:47:13,68,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:47:13,68,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:47:23,69,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:47:23,69,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:47:23,69,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:47:33,70,Lab. de Instrumentação biomédica,Lab. de medições em telecomunições
27/03/2026,12:47:33,70,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:47:33,70,Lab. de Instrumentação biomédica,Lab. de Instrumentação biomédica
27/03/2026,12:47:58,71,Lab. de aferição e calibração,Lab. de Instrumentação biomédica
27/03/2026,12:47:58,71,Lab. de aferição e calibração,Lab. de medições em telecomunições
27/03/2026,12:47:58,71,Lab. de aferição e calibração,Lab. de aferição e calibração
27/03/2026,12:48:08,72,Lab. de aferição e calibração,Lab. de Instrumentação biomédica
27/03/2026,12:48:08,72,Lab. de aferição e calibração,Lab. de medições em telecomunições
27/03/2026,12:48:08,72,Lab. de aferição e calibração,Lab. de aferição e calibração
27/03/2026,12:48:18,73,Lab. de aferição e calibração,Lab. de medições em telecomunições
27/03/2026,12:48:18,73,Lab. de aferição e calibração,Lab. de medições em telecomunições
27/03/2026,12:48:18,73,Lab. de aferição e calibração,Lab. de aferição e calibração
27/03/2026,12:48:28,74,Lab. de aferição e calibração,Lab. de Instrumentação biomédica
27/03/2026,12:48:28,74,Lab. de aferição e calibração,Lab. de medições em telecomunições
27/03/2026,12:48:28,74,Lab. de aferição e calibração,Lab. de aferição e calibração
27/03/2026,12:48:38,75,Lab. de aferição e calibração,Lab. de medições em telecomunições
27/03/2026,12:48:38,75,Lab. de aferição e calibração,Lab. de medições em telecomunições
27/03/2026,12:48:38,75,Lab. de aferição e calibração,Lab. de aferição e calibração
27/03/2026,12:48:47,76,Lab. de aferição e calibração,Lab. de Instrumentação biomédica
27/03/2026,12:48:48,76,Lab. de aferição e calibração,Lab. de medições em telecomunições
27/03/2026,12:48:48,76,Lab. de aferição e calibração,Lab. de aferição e calibração
27/03/2026,12:48:57,77,Lab. de aferição e calibração,Lab. de medições em telecomunições
27/03/2026,12:48:57,77,Lab. de aferição e calibração,Lab. de medições em telecomunições
27/03/2026,12:48:58,77,Lab. de aferição e calibração,Lab. de aferição e calibração
27/03/2026,12:49:07,78,Lab. de aferição e calibração,Lab. de Instrumentação biomédica
27/03/2026,12:49:07,78,Lab. de aferição e calibração,Lab. de medições em telecomunições
27/03/2026,12:49:07,78,Lab. de aferição e calibração,Lab. de aferição e calibração
27/03/2026,12:49:17,79,Lab. de aferição e calibração,Lab. de Instrumentação biomédica
27/03/2026,12:49:17,79,Lab. de aferição e calibração,Lab. de medições em telecomunições
27/03/2026,12:49:17,79,Lab. de aferição e calibração,Lab. de aferição e calibração
27/03/2026,12:49:27,80,Lab. de aferição e calibração,Lab. de Instrumentação biomédica
27/03/2026,12:49:27,80,Lab. de aferição e calibração,Lab. de medições em telecomunições
27/03/2026,12:49:27,80,Lab. de aferição e calibração,Lab. de aferição e calibração
27/03/2026,12:49:49,81,Lab. de medições em telecomunicações,Lab. de medições em telecomunições
27/03/2026,12:49:50,81,Lab. de medições em telecomunicações,Lab. de medições em telecomunições
27/03/2026,12:49:50,81,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:49:59,82,Lab. de medições em telecomunicações,Lab. de medições em telecomunições
27/03/2026,12:49:59,82,Lab. de medições em telecomunicações,Lab. de medições em telecomunições
27/03/2026,12:49:59,82,Lab. de medições em telecomunicações,Lab. de medições em telecomunições
27/03/2026,12:50:09,83,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:50:09,83,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:50:09,83,Lab. de medições em telecomunicações,Lab. de medições em telecomunições
27/03/2026,12:50:19,84,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:50:19,84,Lab. de medições em telecomunicações,Lab. de medições em telecomunições
27/03/2026,12:50:19,84,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:50:29,85,Lab. de medições em telecomunicações,Lab. de medições em telecomunições
27/03/2026,12:50:29,85,Lab. de medições em telecomunicações,Coordenação de pós em Eng. Elétrica
27/03/2026,12:50:29,85,Lab. de medições em telecomunicações,Lab. de medições em telecomunições
27/03/2026,12:50:39,86,Lab. de medições em telecomunicações,Lab. de medições em telecomunições
27/03/2026,12:50:39,86,Lab. de medições em telecomunicações,Coordenação de pós em Eng. Elétrica
27/03/2026,12:50:39,86,Lab. de medições em telecomunicações,Lab. de medições em telecomunições
27/03/2026,12:50:48,87,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:50:48,87,Lab. de medições em telecomunicações,Lab. de medições em telecomunições
27/03/2026,12:50:49,87,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:50:58,88,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:50:58,88,Lab. de medições em telecomunicações,Lab. de medições em telecomunições
27/03/2026,12:50:58,88,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:51:08,89,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:51:08,89,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:51:08,89,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:51:18,90,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:51:18,90,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
27/03/2026,12:51:18,90,Lab. de medições em telecomunicações,Lab. de Instrumentação biomédica
